"ScenarioId","LrsegId","AgencyId","LoadSourceId","SectorId","Amount","UnitId","NLoadEos","PLoadEos","SLoadEos","NLoadEor","PLoadEor","SLoadEor","NLoadEot","PLoadEot","SLoadEot"
1342,1976,9,61,4,,,0,0,0,0,0,0,0,0,0
1342,1975,10,61,4,,,0,0,0,0,0,0,0,0,0
1342,1974,10,61,4,,,0,0,0,0,0,0,0,0,0
1342,1971,9,61,4,,,0,0,0,0,0,0,0,0,0
1342,1976,6,61,4,,,0,0,0,0,0,0,0,0,0
1342,1974,9,61,4,,,111.13341113631243,57.5522817340958,0,94.06484522254623,44.1543674299663,0,95.58793937557948,37.58719186875256,0
1342,1973,9,61,4,,,0,0,0,0,0,0,0,0,0
1342,1972,9,61,4,,,0,0,0,0,0,0,0,0,0
1342,1971,10,61,4,,,0,0,0,0,0,0,0,0,0
1342,1975,9,61,4,,,0,0,0,0,0,0,0,0,0
1342,1977,9,61,4,,,0,0,0,0,0,0,0,0,0
1342,1970,9,61,4,,,0,0,0,0,0,0,0,0,0
1342,1977,6,61,4,,,0,0,0,0,0,0,0,0,0
1342,1976,9,5,1,76.06427764892578,1,376.4293870021073,2.9970442932821673,2378.4079430196225,317.379826148773,2.180889452346772,1043.569649351471,335.0198032181244,1.8565209980624422,1140.73016305636
1342,1971,10,5,1,0,1,0,0,0,0,0,0,0,0,0
1342,1972,9,5,1,280.84033203125,1,1647.9106899682167,11.09309186747173,7507.713466039673,1464.7318186107955,8.593485530716645,3434.46529755163,1293.264192289384,7.315357647841225,3754.2277713061185
1342,1970,9,5,1,15.694818496704102,1,77.92936856854273,0.6166666348419895,629.4610076457449,74.0287141090748,0.569819907742653,416.31036552813913,78.3197914988731,0.4850693476003067,455.07052782350786
1342,1973,9,5,1,6.536242961883545,1,31.863925928594405,0.25846790948896636,139.3458226652931,30.379815784526045,0.24642937891842914,132.85558196442807,30.241343770286107,0.20977739885405472,145.22496871331225
1342,1976,6,5,1,0,1,0,0,0,0,0,0,0,0,0
1342,1977,9,5,1,21.204492568969727,1,109.98688676624495,0.8281210068084071,728.0546386994174,101.76161642150373,0.6562326050437001,355.2281999445269,107.69054780295914,0.5586296955885912,388.3013679985443
1342,1974,9,5,1,337.290771484375,1,1467.0949939824663,13.280030596482469,11804.739414634345,1235.3288869509945,10.135655561787864,5846.319553240967,1255.3312821108088,8.628157359988709,6390.635317338585
1342,1975,9,5,1,43.77030563354492,1,203.7036043098408,1.6938014301471118,1886.7994560401,178.58375339208402,1.3775627695288808,1104.8875288870456,187.03934095885094,1.1726748483410836,1207.7569827462148
1342,1977,6,5,1,0,1,0,0,0,0,0,0,0,0,0
1342,1975,10,5,1,0,1,0,0,0,0,0,0,0,0,0
1342,1974,10,5,1,0,1,0,0,0,0,0,0,0,0,0
1342,1971,9,5,1,202.70669555664062,1,973.7881092047921,7.977685371018982,7653.36865391212,825.2665263017174,5.830672848003415,3776.2759312487747,858.5478960810378,4.9634641331786735,4127.862343904176
1342,1973,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1342,1971,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1342,1976,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1342,1970,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1342,1975,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1342,1975,10,40,3,0,1,0,0,0,0,0,0,0,0,0
1342,1972,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1342,1977,6,40,3,0,1,0,0,0,0,0,0,0,0,0
1342,1974,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1342,1976,6,40,3,0,1,0,0,0,0,0,0,0,0,0
1342,1971,10,40,3,0,1,0,0,0,0,0,0,0,0,0
1342,1974,10,40,3,0,1,0,0,0,0,0,0,0,0,0
1342,1977,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1342,1971,9,9,1,427.7718505859375,1,7662.906957511356,210.968321894969,537084.1123502831,6477.0772104168855,153.78528778682409,264307.2871456348,6738.284947382923,130.91246585749352,288915.3540925554
1342,1970,9,9,1,40.74895095825195,1,763.1268104184358,20.098991855277337,51740.75363824015,713.0289103714911,18.267234987776316,33658.325505635745,754.3596598298631,15.550309207490834,36792.05040708937
1342,1971,10,9,1,0,1,0,0,0,0,0,0,0,0,0
1342,1977,9,9,1,2.722538709640503,1,53.904100468693485,1.3428239013719239,5368.330700441616,50.44126042972343,1.0762275249597304,2649.132939694106,53.38011677260239,0.9161578532238288,2895.777825785972
1342,1977,6,9,1,0,1,0,0,0,0,0,0,0,0,0
1342,1972,9,9,1,427.52069091796875,1,9142.28084474341,210.87706791960824,357978.70347705093,8092.232268322009,162.68048202433317,163078.96404733384,7144.921749727066,138.48465841682267,178262.26870854822
1342,1975,10,9,1,0,1,0,0,0,0,0,0,0,0,0
1342,1973,9,9,1,16.669456481933594,1,307.12870316781846,8.222379193933055,13428.970586246587,292.90427085137986,7.841565954669363,12807.018026250478,291.5692053377526,6.675272713557256,13999.40269480764
1342,1974,9,9,1,945.6087646484375,1,15019.118398516228,466.4193249324628,1117081.897428872,12749.519536557069,358.8841852468983,557745.6448497281,12955.959239021588,305.5065560826312,609673.9980784188
1342,1976,9,9,1,85.31906127929688,1,1571.922530185482,42.083317701945454,92909.66987172047,1290.2827436399216,29.813189782465415,39687.52115481063,1361.9966842736874,25.379008913454527,43382.58831728647
1342,1974,10,9,1,0,1,0,0,0,0,0,0,0,0,0
1342,1975,9,9,1,164.74545288085938,1,2834.7440136394107,81.25135055186962,219331.901972459,2431.8423048865543,64.66329478337329,125681.82384923869,2546.985228959781,55.04578163742054,137383.30498770237
1342,1976,6,9,1,0,1,0,0,0,0,0,0,0,0,0
1342,1975,10,36,2,0,1,0,0,0,0,0,0,0,0,0
1342,1974,9,36,2,0,1,0,0,0,0,0,0,0,0,0
1342,1971,10,36,2,0,1,0,0,0,0,0,0,0,0,0
1342,1977,9,36,2,0,1,0,0,0,0,0,0,0,0,0
1342,1973,9,36,2,0,1,0,0,0,0,0,0,0,0,0
1342,1976,9,36,2,0,1,0,0,0,0,0,0,0,0,0
1342,1975,9,36,2,0,1,0,0,0,0,0,0,0,0,0
1342,1972,9,36,2,0,1,0,0,0,0,0,0,0,0,0
1342,1976,6,36,2,0,1,0,0,0,0,0,0,0,0,0
1342,1970,9,36,2,0,1,0,0,0,0,0,0,0,0,0
1342,1974,10,36,2,0,1,0,0,0,0,0,0,0,0,0
1342,1971,9,36,2,0,1,0,0,0,0,0,0,0,0,0
1342,1977,6,36,2,0,1,0,0,0,0,0,0,0,0,0
1342,1971,10,45,3,4.243749618530273,1,4.3793799531275575,0.17557957944446306,89.23589217597555,3.8255775908705685,0.13227276447143616,45.38426280974028,3.9798555827234656,0.11259954714749229,49.60971943494242
1342,1976,6,45,3,0,1,0,0,0,0,0,0,0,0,0
1342,1974,9,45,3,222.78515625,1,269.80321431859863,9.281287239419322,7154.354500174445,233.4509437056449,7.279224787151797,3641.000588198391,237.23097190360699,6.196569776804591,3979.9923246570015
1342,1970,9,45,3,1.3505752086639404,1,1.381354466466473,0.05626531255961412,28.89719011290691,1.3342013774866355,0.05286217860763762,19.432163691615095,1.4115384139767622,0.04499987126023377,21.241375954398073
1342,1975,10,45,3,8.973623275756836,1,10.951139747819944,0.3730052139445665,264.1443314721743,9.957204594269937,0.3146289709416086,160.42369640177319,10.428658541047579,0.2678335165147092,175.3597850112109
1342,1972,9,45,3,102.52434539794922,1,122.65421259033121,4.271190750267076,1017.3481793266216,110.12652948583232,3.3423410494232537,470.1171385902374,97.2346578366863,2.8452273609114984,513.8869269462766
1342,1977,6,45,3,0,1,0,0,0,0,0,0,0,0,0
1342,1971,9,45,3,30.124229431152344,1,31.087000490828473,1.2463505178333398,633.4404079036227,27.155837976598566,0.9389373696863624,322.1598982830231,28.250979311624757,0.7992871627732002,352.1542750184384
1342,1974,10,45,3,0,1,0,0,0,0,0,0,0,0,0
1342,1977,9,45,3,8.47385311126709,1,9.018280418185288,0.353022912630953,181.3153794543413,8.354468377976216,0.28010373572957986,88.57886331074138,8.841224303082502,0.23844329498596367,96.82591023091122
1342,1973,9,45,3,0,1,0,0,0,0,0,0,0,0,0
1342,1976,9,45,3,30.716014862060547,1,31.249696897089976,1.2796371247694236,419.39497063095416,26.22474066803895,0.9268232798902407,183.15885222845043,27.68231227757486,0.7889748280261486,200.21167489646623
